Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto
Local comercial;Ate;0;1;0;90;1500.0;3090.0;
Local comercial;Pachacámac;0;0;0;36;1200.0;1297.0;105.0
Local comercial;Comas;0;1;0;35;1500.0;1760.0;348.0
Local comercial;Ate;0;1;0;21;850.0;650.0;115.0
Local comercial;San Borja;0;0;0;26;1400.0;695.0;155.0
Casa comercial;Chorrillos;1;6;0;500;23000.0;490.0;791.0
Casa comercial;Chorrillos;0;4;0;410;18000.0;;1679.0
Local comercial;Ate;0;1;0;54;2000.0;1100.0;195.0
Local comercial;Comas;0;0;0;31;2100.0;1173.0;
Local comercial;La Perla;0;1;0;140;20000.0;4750.0;
Local comercial;Comas;0;3;0;200;22000.0;5751.0;1551.0
Local comercial;Mi Perú;0;2;0;50;1800.0;1300.0;
Local comercial;Ventanilla;0;1;0;23;1800.0;952.0;62.0
Local comercial;Ate;0;1;0;61;2700.0;1230.0;
Tienda/Salón;Pachacámac;0;0;0;250;35000.0;4302.0;
Local comercial;Pachacámac;0;0;0;60;1200.0;1570.0;22.0
Tienda/Salón;Mi Perú;0;0;0;22;1600.0;;
Local comercial;San Miguel;0;0;0;36;1000.0;822.0;89.0
Local comercial;Pachacámac;0;0;0;320;16000.0;;
Local comercial;Punta Negra;0;1;0;25;900.0;402.0;
Local comercial;Pachacámac;0;0;0;700;20000.0;7235.0;2704.0
Casa comercial;San Miguel;0;0;0;400;16000.0;;600.0
Local comercial;Pachacámac;0;0;0;38;1900.0;588.0;126.0
Local comercial;Pachacámac;0;0;0;390;12000.0;8800.0;1385.0
Almacén;Lince;0;0;0;2200;27500.0;;2100.0
Tienda/Salón;Pachacámac;0;0;0;1750;120000.0;16000.0;20912.0
Local comercial;Pachacámac;0;1;0;200;3000.0;6095.0;1175.0
Local comercial;Pachacámac;0;0;0;32;800.0;423.0;79.0
Local comercial;Pachacámac;0;0;0;40;500.0;1100.0;156.0
Almacén;Punta Negra;0;4;0;500;8000.0;;
Tienda/Salón;Ate;0;0;0;350;46000.0;;3500.0
Local comercial;Pachacámac;0;0;0;1540;115493.0;23720.0;
Local comercial;Pachacámac;0;0;0;20;500.0;390.0;
Local comercial;Lurigancho;0;1;0;46;3000.0;1160.0;
Local comercial;Ate;0;0;0;54;2000.0;1528.0;235.0
Local comercial;Ate;0;1;0;30;1000.0;729.0;
Tienda/Salón;Ate;0;0;0;120;3900.0;550.0;
Local comercial;Ate;0;2;0;100;5100.0;2221.0;747.0
Local comercial;Ate;0;1;0;22;500.0;800.0;
Local comercial;Pachacámac;0;0;0;240;6000.0;3312.0;1287.0
Local comercial;Pachacámac;0;0;0;115;3500.0;2871.0;496.0
Local comercial;Jesús María;0;0;0;62;2500.0;1300.0;200.0
Almacén;El Agustino;0;3;0;450;5000.0;;300.0
Local comercial;Ate;0;1;0;30;600.0;550.0;112.0
Local comercial;Pachacámac;0;0;0;464;32320.0;;
Tienda/Salón;Pachacámac;0;0;0;212;3800.0;;682.0
Local comercial;Pachacámac;0;0;0;30;2757.0;848.0;112.0
Local comercial;Callao;0;1;0;43;1000.0;448.0;
Local comercial;Chorrillos;0;3;0;134;12000.0;5086.0;816.0
Almacén;Pachacámac;0;0;0;600;3500.0;;2170.0
Local comercial;Ate;0;3;0;118;4700.0;2566.0;856.0
Local comercial;Chorrillos;0;0;0;678;101775.0;22771.0;
Local comercial;Ate;0;4;0;154;6200.0;2956.0;5723.0
Oficina;Pueblo Libre;6;0;2;750;15000.0;;1800.0
Tienda/Salón;Chaclacayo;0;0;0;27;3000.0;;98.0
Local comercial;Pachacámac;0;0;0;30;900.0;500.0;113.0
Local comercial;La Punta;0;0;0;52;1500.0;100.0;100.0
Tienda/Salón;Jesús María;0;2;0;230;13000.0;800.0;1900.0
Local comercial;Barranco;0;1;0;22;650.0;570.0;
Local comercial;Ate;0;0;0;700;56000.0;15400.0;6200.0
Local comercial;Callao;0;1;0;32;1100.0;52549.0;85.0
Local comercial;Ate;0;1;0;32;1500.0;673.0;
Local comercial;Pachacámac;0;0;0;35;300.0;485.0;106.0
Local comercial;Pachacámac;0;0;0;24;1000.0;522.0;
Local comercial;Jesús María;0;1;0;28;1500.0;360.0;126.0
Local comercial;Pachacámac;0;0;0;25;500.0;390.0;
Local comercial;Pachacámac;0;0;0;55;2500.0;1300.0;
Local comercial;Pachacámac;0;0;0;90;3400.0;2800.0;462.0
Tienda/Salón;Pachacámac;0;0;0;7;2000.0;275.0;
Local comercial;Ancón;0;1;0;23;1100.0;400.0;
Local comercial;Jesús María;0;6;0;203;10000.0;652.0;
Local comercial;San Luis;0;1;0;28;600.0;420.0;
Local comercial;Ate;0;17;0;350;26290.0;10862.0;2443.0
Almacén;Lince;0;0;0;3000;35000.0;;
Tienda/Salón;Ate;0;0;0;210;55000.0;;
Almacén;Chaclacayo;0;0;0;413;6000.0;;563.0
Local comercial;Ate;0;1;0;36;1500.0;1290.0;320.0
Local comercial;Pachacámac;0;8;0;650;15000.0;16000.0;3500.0
Local comercial;Lince;0;1;0;26;1050.0;630.0;
Local comercial;Pachacámac;0;0;0;240;7000.0;3668.0;1350.0
Local comercial;Chorrillos;0;1;0;30;2100.0;1350.0;450.0
Local comercial;Comas;0;4;0;200;30000.0;8085.0;1978.0
Local comercial;Ate;0;1;0;26;850.0;775.0;150.0
Local comercial;Ate;0;8;0;38;2670.0;198.0;13.0
Local comercial;Callao;0;1;0;24;;500.0;74.0
Tienda en Centro Comercial;Ate;0;0;0;30;800.0;1320.0;540.0
Local comercial;Pachacámac;0;0;0;30;400.0;535.0;84.0
Tienda/Salón;Pachacámac;0;0;0;480;15000.0;;
Local comercial;Pachacámac;0;0;0;603;57285.0;15075.0;
Tienda/Salón;Pachacámac;0;0;0;138;4830.0;899.0;518.0
Local comercial;Pachacámac;0;0;0;1040;25000.0;5300.0;
Local comercial;Pachacámac;0;0;0;746;24000.0;14674.0;
Local comercial;Pachacámac;0;0;0;120;4000.0;1169.0;348.0
Tienda en Centro Comercial;Callao;0;1;0;50;2500.0;1000.0;187.0
Local comercial;Pachacámac;0;0;0;100;3100.0;650.0;
Local comercial;Pachacámac;0;0;0;38;900.0;910.0;84.0
Local comercial;Punta Negra;0;1;0;29;750.0;400.0;
Local comercial;Ate;0;1;0;33;800.0;912.0;146.0
Almacén;Surquillo;0;0;0;1300;20000.0;;
Almacén;Los Olivos;0;0;0;2300;14000.0;;
Local comercial;Ate;0;0;0;108;3700.0;2430.0;
Tienda/Salón;Pachacámac;0;0;0;328;5000.0;;2626.0
Local comercial;Ate;0;1;0;33;650.0;550.0;
Local comercial;Jesús María;0;0;0;24;1000.0;364.0;
Almacén;Puente Piedra;0;0;0;900;12000.0;;800.0
Local comercial;Callao;0;0;0;22;800.0;344.0;85.0
Local comercial;Santa Anita;0;0;0;30;500.0;450.0;48.0
Local comercial;Punta Negra;0;0;0;27;1450.0;655.0;101.0
Local comercial;Chorrillos;0;3;0;134;12000.0;5115.0;
Local comercial;Pachacámac;0;0;0;210;15000.0;5025.0;755.0
Local comercial;Ate;0;1;0;22;1125.0;330.0;
Local comercial;Villa El Salvador;0;24;0;1771;159408.0;56147.0;
Local comercial;Ate;0;2;0;64;2800.0;1300.0;
Local comercial;Ate;0;1;0;33;2000.0;950.0;200.0
Local comercial;Jesús María;0;1;0;43;1500.0;845.0;
Tienda/Salón;Callao;0;0;0;130;6000.0;;700.0
Local comercial;Chorrillos;0;0;0;4500;70000.0;;8000.0
Local comercial;Ate;0;1;0;35;1500.0;700.0;
Tienda/Salón;Comas;0;0;0;81;16000.0;;1900.0
Local comercial;Pachacámac;0;0;0;862;64000.0;18429.0;3120.0
Tienda/Salón;Santa Anita;0;0;0;120;4000.0;540.0;615.0
Local comercial;Callao;0;1;0;39;1400.0;560.0;126.0
Tienda/Salón;Ate;0;1;0;60;2000.0;1200.0;
Local comercial;Ate;0;1;0;36;1100.0;1200.0;2780.0
Local comercial;Lince;0;1;0;21;700.0;300.0;56.0
Local comercial;Jesús María;0;1;0;35;1100.0;480.0;236.0
Local comercial;Pachacámac;0;5;0;392;5000.0;2400.0;
Almacén;Breña;0;5;0;1640;20000.0;;640.0
Local comercial;Jesús María;0;1;0;65;4000.0;;270.0
Tienda/Salón;Ate;0;0;0;11;1300.0;205.0;
Local comercial;Pachacámac;0;0;0;438;46000.0;11877.0;
Tienda/Salón;La Perla;0;0;0;160;800.0;;
Tienda/Salón;Ancón;0;0;0;150;12000.0;;
Local comercial;Ate;0;1;0;29;750.0;915.0;198.0
Local comercial;Pachacámac;0;0;0;105;3000.0;2108.0;490.0
Local comercial;Pachacámac;0;0;0;875;56000.0;8750.0;
Local comercial;Pachacámac;0;3;0;135;11760.0;2898.0;861.0
Local comercial;Ate;0;1;0;52;2080.0;850.0;150.0
Local comercial;Ate;1;0;0;80;2400.0;;
Tienda/Salón;Jesús María;0;0;0;30;1400.0;365.0;140.0
Local comercial;Ate;0;0;0;33;1800.0;600.0;89.0
Local comercial;Callao;0;1;0;28;950.0;552.0;89.0
Local comercial;Ate;0;1;0;42;1500.0;1046.0;284.0
Tienda/Salón;Lince;0;1;0;30;2500.0;1100.0;2351.0
Local comercial;Ate;0;1;0;30;1000.0;979.0;180.0
Tienda/Salón;Lurigancho;0;0;0;16;4600.0;;
Local comercial;Ate;0;3;0;93;4500.0;3889.0;380.0
Tienda/Salón;Chaclacayo;0;0;0;300;11000.0;;
Tienda/Salón;Pachacámac;0;0;0;69;1300.0;1149.0;263.0
Local comercial;Pachacámac;0;0;0;900;54000.0;31500.0;
Local comercial;Pachacámac;0;0;0;110;4000.0;3671.0;590.0
Tienda/Salón;Ate;0;1;0;140;55000.0;;
Local comercial;San Borja;0;0;0;34;990.0;590.0;193.0
Local comercial;Chorrillos;0;4;0;247;24000.0;9169.0;
Local comercial;Lince;0;0;0;21;800.0;400.0;
Tienda/Salón;Ate;0;1;0;31;800.0;2800.0;
Almacén;La Perla;0;9;0;3602;79254.0;22835.0;1442.0
Local comercial;La Punta;0;0;0;30;650.0;280.0;58.0
Local comercial;Ate;0;1;0;33;2000.0;708.0;
Tienda en Centro Comercial;San Borja;0;0;0;16;1300.0;515.0;101.0
Local comercial;Lince;0;1;0;70;100.0;1700.0;190.0
Local comercial;San Miguel;0;0;0;55;1500.0;;262.0
Local comercial;Pachacámac;0;0;0;50;800.0;927.0;168.0
Tienda/Salón;Ventanilla;0;0;0;60;5500.0;;336.0
Local comercial;Ate;0;1;0;27;100.0;650.0;125.0
Tienda/Salón;Callao;0;0;0;609;20000.0;;14041.0
Local comercial;Ate;0;1;0;45;3000.0;880.0;1446.0
Local comercial;Ate;0;1;0;36;1500.0;725.0;136.0
Almacén;Lince;0;4;0;140;4900.0;600.0;60.0
Local comercial;Ate;0;0;0;27;1000.0;550.0;111.0
Local comercial;Ate;0;0;0;364;17500.0;;
Local comercial;Ate;0;0;0;41;2600.0;;
Local comercial;Ate;0;1;0;30;800.0;720.0;590.0
Local comercial;Lince;0;1;0;25;990.0;570.0;
Local comercial;San Borja;0;0;0;115;4900.0;2090.0;736.0
Local comercial;Pachacámac;0;0;0;33;600.0;371.0;
Local comercial;Callao;0;0;0;24;500.0;600.0;58.0
Local comercial;Pachacámac;0;0;0;37;1200.0;964.0;
Tienda/Salón;Pachacámac;0;0;0;35;4000.0;800.0;269.0
Local comercial;Comas;0;3;0;360;97200.0;6000.0;
Local comercial;Santa Anita;0;0;0;22;1000.0;690.0;
Casa comercial;Chorrillos;0;0;0;261;20000.0;;
Tienda/Salón;Ate;0;1;0;80;4000.0;2050.0;541.0
Tienda/Salón;Ate;0;1;0;84;1600.0;2500.0;600.0
Local comercial;Pachacámac;0;0;0;41;400.0;802.0;80.0
Tienda/Salón;San Miguel;0;2;0;180;13500.0;600.0;1200.0
Local comercial;Pachacámac;0;0;0;219;23000.0;5939.0;1303.0
Almacén;Jesús María;0;5;0;3700;20000.0;;1600.0
Local comercial;Ate;0;10;0;690;48000.0;15200.0;
Casa comercial;Ventanilla;0;2;0;213;4950.0;;194.0
Local comercial;Ate;0;12;0;427;8909.0;14500.0;
Local comercial;Ate;0;1;0;87;4000.0;2200.0;
Tienda en Centro Comercial;Lince;1;0;0;24;450.0;;
Local comercial;Callao;0;1;0;96;4800.0;500.0;
Local comercial;Pachacámac;0;0;0;25;900.0;420.0;102.0
Local comercial;Ate;0;13;0;574;65000.0;132195.0;34486.0
Casa comercial;Rímac;0;0;0;50;40000.0;1000.0;1000.0
Local comercial;Ate;0;1;0;33;2500.0;750.0;100.0
Local comercial;Pachacámac;0;0;0;240;11000.0;4610.0;1377.0
Local comercial;Ate;0;1;0;33;700.0;923.0;146.0
Local comercial;Chorrillos;0;3;0;134;10000.0;5115.0;
Local comercial;Pachacámac;0;5;0;350;14000.0;3667.0;1826.0
Tienda/Salón;Comas;0;30;0;1400;230000.0;;
Local comercial;Pueblo Libre;0;0;0;47;3700.0;745.0;
Local comercial;Ate;0;7;0;350;20000.0;8253.0;23352.0
Local comercial;Rímac;0;5;0;167;25000.0;4500.0;1089.0
Local comercial;Pachacámac;0;0;0;100;3000.0;455.0;89.0
Local comercial;San Borja;0;0;0;30;1000.0;405.0;128.0
Almacén;Lince;0;0;0;155;1600.0;;
Local comercial;Ate;0;3;0;108;4900.0;3900.0;
Local comercial;Pachacámac;0;2;0;460;40000.0;11653.0;
Local comercial;Pachacámac;0;3;0;424;38241.0;11500.0;
Local comercial;Pachacámac;0;0;0;80;1200.0;2298.0;221.0
Tienda/Salón;Ate;0;1;0;111;20000.0;1428.0;1303.0
Local comercial;Pachacámac;0;0;0;40;450.0;600.0;87.0
Local comercial;San Borja;0;0;0;32;900.0;500.0;95.0
Tienda/Salón;Santa Anita;0;0;0;200;8500.0;;1600.0
Almacén;Bellavista;0;0;0;365;2500.0;;
Local comercial;Callao;0;1;0;21;1000.0;254.0;
Local comercial;San Luis;0;1;0;19;380.0;500.0;5500.0
Local comercial;Jesús María;0;1;0;37;1500.0;800.0;
Local comercial;Pachacámac;0;0;0;200;8000.0;3300.0;1200.0
Local comercial;Barranco;0;1;0;22;550.0;445.0;
Tienda/Salón;Ate;0;20;0;900;80000.0;15000.0;
Local comercial;Chorrillos;0;9;0;444;51138.0;14083.0;2596.0
Tienda/Salón;San Miguel;0;1;0;62;8200.0;1050.0;656.0
Tienda/Salón;San Borja;0;0;0;30;1200.0;740.0;155.0
Tienda/Salón;Ate;0;2;0;324;25000.0;7513.0;
Tienda en Centro Comercial;Ate;0;0;0;120;8000.0;1700.0;1200.0
Almacén;Chaclacayo;0;0;0;1100;20000.0;;
Local comercial;Pachacámac;0;0;0;36;500.0;690.0;
Local comercial;Lince;0;0;0;35;600.0;358.0;
Local comercial;Pachacámac;0;18;0;1140;62700.0;22093.0;3420.0
Local comercial;Pachacámac;0;0;0;340;15343.0;7439.0;2013.0
Tienda/Salón;Breña;0;0;0;110;2850.0;;24.0
Local comercial;Pachacámac;0;0;0;110;1200.0;2138.0;
Local comercial;Pachacámac;0;0;0;23;800.0;480.0;84.0
Casa comercial;Jesús María;5;8;4;300;12000.0;;390.0
Local comercial;Pachacámac;0;0;0;33;700.0;860.0;150.0
Tienda/Salón;Pachacámac;0;0;0;600;18000.0;;
Local comercial;San Luis;0;0;0;42;2000.0;1821.0;56.0
Local comercial;San Luis;0;0;0;20;350.0;430.0;
Local comercial;Ate;0;0;0;30;1600.0;1270.0;
Local comercial;Puente Piedra;0;20;0;2400;168000.0;40800.0;6000.0
Casa comercial;Chorrillos;4;0;0;216;18000.0;;
Tienda/Salón;Ate;0;1;0;42;3300.0;545.0;
Local comercial;Pachacámac;0;0;0;37;500.0;1200.0;153.0
Local comercial;Pachacámac;0;0;0;369;11100.0;9033.0;
Local comercial;Ate;0;1;0;32;2500.0;636.0;277.0
Local comercial;Comas;0;0;0;80;6500.0;1068.0;130.0
Local comercial;Ate;0;0;0;51;1350.0;1334.0;400.0
Local comercial;Pachacámac;0;0;0;30;650.0;531.0;91.0
Local comercial;Barranco;0;1;0;22;700.0;580.0;
Tienda/Salón;Lince;0;1;0;45;1100.0;;
Local comercial;Pachacámac;0;0;0;360;11000.0;3767.0;1820.0
Local comercial;Ate;0;1;0;34;1300.0;943.0;183.0
Local comercial;Villa El Salvador;0;6;0;353;35300.0;9686.0;1832.0
Tienda/Salón;San Borja;0;0;0;130;15000.0;;750.0
Almacén;El Agustino;0;0;0;1150;9000.0;;
Local comercial;Pachacámac;0;0;0;156;10500.0;1100.0;
Local comercial;Pachacámac;0;0;0;21;900.0;499.0;79.0
Tienda/Salón;San Borja;0;0;0;40;4000.0;;280.0
Local comercial;San Miguel;0;0;0;21;1100.0;630.0;
Local comercial;Punta Negra;0;0;0;50;2000.0;590.0;48.0
Local comercial;Pachacámac;1;0;0;27;700.0;325.0;111.0
Tienda/Salón;Comas;0;0;0;40;2500.0;125.0;355.0
Local comercial;San Miguel;0;0;0;29;1100.0;900.0;90.0
Casa comercial;Chorrillos;0;1;0;400;15000.0;;
Tienda/Salón;San Borja;0;1;0;58;2950.0;2232.0;590.0
Local comercial;Pachacámac;0;0;0;70;3800.0;1800.0;87.0
Local comercial;Jesús María;0;1;0;28;900.0;389.0;112.0
Local comercial;Punta Negra;0;1;0;48;2500.0;1400.0;
Local comercial;Ate;0;1;0;44;2500.0;1050.0;190.0
Local comercial;Ate;0;1;0;36;1300.0;1290.0;
Tienda/Salón;Chorrillos;0;0;0;463;33379.0;4686.0;2925.0
Local comercial;Pachacámac;0;0;0;150;4500.0;3721.0;802.0
Almacén;Santa Anita;0;4;0;200;4500.0;;10.0
Almacén;La Perla;0;0;0;2000;20000.0;;
Tienda en Centro Comercial;San Martín de Porres;0;1;0;35;1450.0;1010.0;336.0
Tienda en Centro Comercial;Ate;0;1;0;35;1100.0;690.0;
Local comercial;Lince;0;1;0;24;1000.0;400.0;520.0
Local comercial;Pachacámac;0;0;0;677;40625.0;14293.0;3216.0
Local comercial;Pachacámac;0;0;0;100;3000.0;3300.0;446.0
Local comercial;Pachacámac;0;0;0;113;3800.0;3022.0;
Local comercial;San Miguel;0;0;0;40;890.0;617.0;87.0
Local comercial;Ate;0;2;0;68;4128.0;1764.0;7334.0
Local comercial;Ate;0;10;0;214;12000.0;3452.0;
Tienda/Salón;Pachacámac;0;0;0;429;35000.0;;
Local comercial;Pachacámac;0;0;0;66;2000.0;938.0;168.0
Almacén;Punta Negra;0;4;0;800;12000.0;;1300.0
Tienda/Salón;Ate;0;0;0;100;4000.0;1200.0;1220.0
Tienda/Salón;Cieneguilla;0;0;0;40;800.0;;
Tienda/Salón;Pachacámac;0;0;0;20;500.0;615.0;137.0
Local comercial;Ate;0;1;0;35;1400.0;1180.0;338.0
Almacén;Pachacámac;0;0;0;10700;38000.0;;1492.0
Almacén;Chaclacayo;0;3;0;1200;24000.0;1500.0;900.0
Local comercial;Pachacámac;0;0;0;677;40620.0;14300.0;
Local comercial;Pachacámac;0;0;0;35;900.0;350.0;130.0
Local comercial;Comas;0;0;0;45;4500.0;2200.0;243.0
Casa comercial;Chorrillos;22;8;0;432;30000.0;;3236.0
Local comercial;San Miguel;0;1;0;30;1000.0;690.0;
Local comercial;Pachacámac;0;0;0;253;18000.0;3950.0;
Almacén;Jesús María;0;0;0;13500;47000.0;;2678.0
Tienda/Salón;Pachacámac;0;0;0;340;10000.0;;2400.0
Local comercial;Jesús María;0;1;0;27;900.0;600.0;
Local comercial;Comas;0;0;0;25;1300.0;738.0;246.0
Local comercial;Ate;0;1;0;44;1500.0;943.0;3081.0
Local comercial;Pachacámac;0;0;0;39;1250.0;940.0;
Tienda en Centro Comercial;Comas;0;0;0;45;3200.0;1485.0;589.0
Local comercial;Pachacámac;0;0;0;254;3500.0;8300.0;1421.0
Local comercial;Pachacámac;0;0;0;571;25000.0;12729.0;
Local comercial;San Luis;0;1;0;17;350.0;730.0;50.0
Tienda/Salón;Comas;0;0;0;78;18000.0;5500.0;845.0
Tienda en Centro Comercial;Ate;0;1;0;14;1200.0;546.0;153.0
Tienda en Centro Comercial;Ate;0;2;0;77;;3600.0;1390.0
Local comercial;Villa El Salvador;0;16;0;1181;106272.0;42462.0;3838.0
Local comercial;Ate;0;1;0;120;4900.0;1175.0;1500.0
Local comercial;Pachacámac;0;0;0;180;3500.0;2790.0;755.0
Local comercial;Ate;0;1;0;58;1900.0;1273.0;403.0
Local comercial;Pachacámac;0;0;0;160;11000.0;5888.0;699.0
Tienda/Salón;San Miguel;0;0;0;55;3900.0;1450.0;356.0
Local comercial;Pachacámac;0;0;0;30;600.0;500.0;
Local comercial;Chorrillos;0;0;0;180;6800.0;1.0;670.0
Local comercial;Pachacámac;0;18;0;956;76524.0;24689.0;3085.0
Local comercial;Pachacámac;0;0;0;94;5500.0;1200.0;300.0
Local comercial;Ate;0;0;0;44;1800.0;900.0;
Local comercial;Pachacámac;0;0;0;180;3500.0;2880.0;4500.0
Local comercial;Puente Piedra;0;1;0;30;2000.0;757.0;
Local comercial;Pachacámac;0;0;0;31;800.0;611.0;87.0
Local comercial;Pachacámac;0;0;0;191;9700.0;6041.0;1246.0
Local comercial;Ate;0;1;0;55;2000.0;1348.0;376.0
Almacén;Lima;0;0;0;3000;70000.0;;2686.0
Local comercial;Pachacámac;0;0;0;270;7000.0;3200.0;1172.0
Local comercial;Pachacámac;0;26;0;940;70500.0;20872.0;5335.0
Local comercial;Pachacámac;0;3;0;681;27000.0;8705.0;2280.0
Local comercial;Pachacámac;0;0;0;340;20900.0;6850.0;
Tienda/Salón;Ate;0;2;0;100;8000.0;1200.0;1545.0
Tienda/Salón;Jesús María;0;1;0;25;800.0;500.0;130.0
Local comercial;Pachacámac;0;0;0;952;65000.0;18088.0;
Local comercial;Ate;0;1;0;127;6800.0;1365.0;1254.0
Local comercial;Pachacámac;0;0;0;260;7000.0;8515.0;1456.0
Local comercial;Ate;0;1;0;30;1100.0;800.0;80.0
Local comercial;Pachacámac;0;1;0;540;48645.0;14974.0;1976.0
Local comercial;Pachacámac;0;0;0;260;12300.0;4725.0;13844.0
Local comercial;Pachacámac;0;0;0;27;900.0;501.0;
Local comercial;Pachacámac;0;0;0;696;94015.0;;
Local comercial;Lurigancho;0;1;0;29;1800.0;720.0;145.0
Local comercial;Pachacámac;0;0;0;406;25000.0;5900.0;1800.0
Tienda/Salón;Ate;0;1;0;54;1600.0;980.0;
Local comercial;Pachacámac;0;0;0;30;700.0;630.0;101.0
Tienda en Centro Comercial;Ate;0;2;0;80;2990.0;1097.0;790.0
Local comercial;Pachacámac;0;0;0;72;2000.0;853.0;145.0
Local comercial;Pachacámac;0;0;0;40;500.0;1350.0;210.0
Local comercial;Callao;0;0;0;23;600.0;600.0;
Local comercial;Ate;0;1;0;50;1600.0;1200.0;421.0
Tienda/Salón;Comas;0;0;0;35;4200.0;1300.0;450.0
Tienda/Salón;Pachacámac;0;0;0;800;4000.0;;
Local comercial;Pachacámac;0;3;0;137;9000.0;2753.0;870.0
Local comercial;Jesús María;0;1;0;35;1400.0;500.0;
Tienda/Salón;Ancón;0;4;0;1200;70000.0;7800.0;1800.0
Local comercial;Pachacámac;0;0;0;275;7500.0;2522.0;600.0
Tienda/Salón;Comas;0;0;0;60;12000.0;;
Tienda/Salón;Ate;0;1;0;150;4000.0;2850.0;1190.0
Casa comercial;El Agustino;0;3;0;270;5000.0;;90.0
Local comercial;Pachacámac;0;0;0;54;800.0;703.0;
Almacén;Lince;0;0;0;28200;49000.0;;3200.0
Local comercial;Pachacámac;0;0;0;29;500.0;;
Local comercial;Ate;0;1;0;30;1250.0;940.0;154.0
Local comercial;Pachacámac;0;0;0;38;500.0;554.0;79.0
Almacén;El Agustino;0;0;0;900;7000.0;;
Local comercial;Ventanilla;0;0;0;26;1000.0;350.0;40.0
Tienda/Salón;Ate;0;7;0;220;35000.0;;45000.0
Local comercial;Pachacámac;0;0;0;270;7000.0;3000.0;1250.0
Local comercial;San Luis;0;1;0;35;730.0;800.0;55.0
Tienda/Salón;Lince;0;0;0;100;10000.0;510.0;
Local comercial;Puente Piedra;0;2;0;520;36435.0;10925.0;
Local comercial;San Martín de Porres;0;2;0;60;3200.0;1500.0;150.0
Local comercial;Pachacámac;0;0;0;370;24000.0;9244.0;2180.0
Local comercial;Lince;0;1;0;25;750.0;500.0;
Local comercial;Pachacámac;0;0;0;50;3000.0;1623.0;308.0
Local comercial;Pachacámac;0;0;0;250;7500.0;4882.0;1250.0
Local comercial;Mi Perú;0;1;0;26;700.0;1.0;
Local comercial;Punta Hermosa;0;0;0;245;20000.0;8570.0;1806.0
Local comercial;Ate;0;1;0;36;1500.0;725.0;136.0
Tienda/Salón;San Borja;0;0;0;50;3400.0;424.0;80.0
Tienda en Centro Comercial;Comas;0;0;0;69;15000.0;1293.0;1123.0
Tienda en Centro Comercial;Ate;0;0;0;25;1600.0;430.0;170.0
Local comercial;Pachacámac;0;0;0;547;45000.0;13290.0;2847.0
Local comercial;Pachacámac;0;0;0;354;15000.0;;
Local comercial;Ate;0;1;0;34;800.0;900.0;328.0
Tienda/Salón;Carabayllo;0;0;0;600;10000.0;;800.0
Local comercial;Ate;0;6;0;90;4050.0;2739.0;370.0
Local comercial;Ate;0;11;0;426;34130.0;4480.0;
Local comercial;Pachacámac;0;11;0;603;60300.0;12189.0;3636.0
Local comercial;Ate;0;7;0;200;15000.0;4300.0;1065.0
Local comercial;Pachacámac;0;0;0;49;1051.0;1888.0;86.0
Local comercial;Ate;0;1;0;38;1400.0;320.0;285.0
Local comercial;Puente Piedra;0;1;0;36;700.0;603.0;
Tienda/Salón;Ate;0;3;0;450;35000.0;10112.0;6370.0
Tienda/Salón;La Punta;0;0;0;18;600.0;385.0;174.0
Local comercial;Ate;0;1;0;20;1300.0;635.0;169.0
Tienda/Salón;Villa El Salvador;0;0;0;28;900.0;;83.0
Local comercial;Pachacámac;0;0;0;211;10000.0;3818.0;
Local comercial;Pachacámac;0;0;0;61;2500.0;1025.0;168.0
Local comercial;San Miguel;0;1;0;25;1100.0;670.0;
Local comercial;Pachacámac;0;0;0;212;7500.0;4600.0;1260.0
Almacén;Chaclacayo;0;2;0;1100;20000.0;;1200.0
Local comercial;Rímac;0;2;0;150;35000.0;7622.0;1336.0
Local comercial;Ate;0;5;0;222;13500.0;8296.0;16036.0
Almacén;San Martín de Porres;0;0;0;13000;45000.0;;
Local comercial;Pachacámac;0;0;0;240;5500.0;7000.0;1221.0
Tienda en Centro Comercial;Comas;0;1;0;47;4500.0;2200.0;510.0
Local comercial;Pachacámac;0;0;0;62;700.0;928.0;
Local comercial;Ate;0;1;0;32;500.0;580.0;110.0
Local comercial;Pachacámac;0;0;0;140;4000.0;2165.0;
Tienda/Salón;Jesús María;0;0;0;142;12000.0;;
Local comercial;Pachacámac;0;5;0;550;33000.0;9350.0;1375.0
Local comercial;Ate;0;1;0;48;2000.0;1300.0;98.0
Local comercial;Ate;0;1;0;27;800.0;730.0;
Local comercial;San Borja;0;0;0;88;8000.0;590.0;535.0
Local comercial;Santa Anita;0;0;0;28;800.0;650.0;75.0
Tienda/Salón;Comas;0;0;0;35;15000.0;1450.0;800.0
Local comercial;Ate;0;1;0;43;2300.0;661.0;281.0
Local comercial;Pachacámac;0;0;0;63;1600.0;1348.0;300.0
Local comercial;Pachacámac;0;0;0;289;9000.0;5108.0;1446.0
Local comercial;Callao;0;0;0;27;600.0;380.0;
Local comercial;Callao;0;1;0;30;500.0;530.0;56.0
Local comercial;San Luis;0;1;0;35;800.0;596.0;
Local comercial;Lurigancho;0;1;0;48;3600.0;1500.0;500.0
Tienda/Salón;Breña;0;0;0;60;3000.0;1000.0;
Tienda/Salón;Chaclacayo;0;0;0;130;10000.0;;
